County,PrecinctName,HILLARY CLINTON,DONALD TRUMP,GARY JOHNSON,JILL STEIN,EVAN MCMULLIN,DARRELL CASTLE,TOM HOEFLING,LAURENCE KOTLIKOFF,JAMES ANDERSON,Phillip Seeberg,MARSHALL SCHOENKE,KEVIN MCKEE,JOSEPH MALDONADO,JOANN BREIVOGEL,LAIO MORRIS,DAVID STACK,Matthew Roberts,JONATHAN LEE,BEN HARTNELL,AUTHOR BRUMFIELD,DUFF SMITH,ROY TYREE,CHERUNDA FOX,TIMOTHY MELUCH,Nathan Johnson,JAMES STRUCK,MARK HARPER,DEM WYSINGER,DAVID FORMHALS,JIM BROWN,SHEILA BOLAR,EDWARD LEARNER,JAMES MITCHELL,MARY VANN,ROBERT LANIER,Scott Bradley,SUSANA SANDOVAL,Total
McHenry,DOR 7,429,331,42,17,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,824
McHenry,DOR 8,270,203,26,13,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,512
McHenry,DOR 9,517,466,54,13,6,0,0,1,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1057
McHenry,DOR 10,478,442,61,22,0,3,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1006
McHenry,DOR 11,433,576,71,10,4,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1095
McHenry,DOR 12,355,514,58,9,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,938
McHenry,DOR 13,258,192,28,13,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,492
McHenry,DOR 14,181,218,12,5,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,419
McHenry,DUN 1,404,564,49,26,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1045
McHenry,GRA 1,318,409,30,12,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,771
McHenry,GRA 2,220,241,32,8,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,504
McHenry,GRA 3,109,108,11,3,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,235
McHenry,GRA 4,619,779,64,11,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1476
McHenry,GRA 5,277,237,24,18,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,556
McHenry,GRA 6,271,439,42,0,11,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,763
McHenry,GRA 7,335,324,47,8,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,717
McHenry,GRA 8,615,733,80,20,7,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1455
McHenry,GRA 9,183,194,28,7,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,414
McHenry,GRA 10,258,201,23,9,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,495
McHenry,GRA 11,235,301,53,9,2,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,601
McHenry,GRA 12,425,435,49,11,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,924
McHenry,GRA 13,411,510,47,16,12,2,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,998
McHenry,GRA 14,316,287,34,3,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,642
McHenry,GRA 15,439,502,25,5,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,973
McHenry,GRA 16,627,636,52,18,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1337
McHenry,GRA 17,350,508,26,3,0,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,888
McHenry,GRA 18,456,473,37,5,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,976
McHenry,GRA 19,388,415,29,14,1,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,848
McHenry,GRA 20,526,554,58,10,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1151
McHenry,GRA 21,396,500,47,11,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,955
McHenry,GRA 22,366,387,35,14,2,0,0,1,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,805
McHenry,GRA 23,343,356,38,11,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,750
McHenry,GRA 24,323,334,37,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,705
McHenry,GRA 25,382,400,44,11,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,838
McHenry,GRA 26,457,472,25,6,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,962
McHenry,GRA 27,355,476,46,10,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,892
McHenry,GRA 28,306,284,30,9,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,629
McHenry,GRA 29,339,339,36,9,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,728
McHenry,GRA 30,225,350,25,3,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,604
McHenry,GRA 31,271,257,39,6,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,576
McHenry,GRE 1,214,379,33,7,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,635
McHenry,GRE 2,618,480,59,19,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1180
McHenry,GRE 3,325,427,53,27,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,832
McHenry,GRE 4,307,243,34,15,1,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,601
McHenry,GRE 5,319,537,48,19,1,2,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,926
McHenry,GRE 6,459,372,56,15,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,906
McHenry,GRE 7,348,443,34,10,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,837
McHenry,HAR 1,220,351,24,17,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,616
McHenry,HAR 2,143,279,14,6,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,445
McHenry,HEB 1,212,391,35,9,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,648
McHenry,HEB 2,183,275,21,9,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,493
McHenry,MCH 1,227,392,24,8,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,652
McHenry,MCH 2,239,311,44,12,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,607
McHenry,MCH 3,271,318,46,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,646
McHenry,MCH 4,251,539,34,18,0,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,843
McHenry,MCH 5,170,222,20,8,0,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,421
McHenry,MCH 6,318,470,39,8,0,3,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,838
McHenry,MCH 7,236,241,21,9,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,508
McHenry,MCH 8,139,244,19,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,413
McHenry,MCH 9,167,362,25,8,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,564
McHenry,MCH 10,339,451,50,24,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,864
McHenry,MCH 11,471,634,75,12,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1193
McHenry,MCH 12,191,228,27,15,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,461
McHenry,MCH 13,227,291,33,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,562
McHenry,MCH 14,352,320,44,10,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,726
McHenry,MCH 15,209,404,30,5,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,649
McHenry,MCH 16,325,549,56,9,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,941
McHenry,MCH 17,212,348,30,6,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,598
McHenry,MCH 18,155,246,17,3,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,421
McHenry,MCH 19,168,235,17,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,431
McHenry,MCH 20,193,218,20,12,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,443
McHenry,MCH 21,252,492,52,12,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,809
McHenry,MCH 22,70,129,6,1,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,207
McHenry,MCH 23,170,163,10,7,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,350
McHenry,MCH 24,291,347,25,16,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,679
McHenry,MCH 25,234,352,33,11,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,630
McHenry,MCH 26,156,154,16,5,0,0,1,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,332
McHenry,MCH 27,272,496,34,12,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,814
McHenry,MCH 28,181,147,21,5,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,354
McHenry,MCH 29,106,187,24,8,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,325
McHenry,MCH 30,290,377,27,14,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,708
McHenry,MCH 31,196,339,32,5,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,572
McHenry,MCH 32,185,252,16,9,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,462
McHenry,MCH 33,114,203,20,5,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,342
McHenry,MCH 34,388,616,28,13,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1047
McHenry,MCH 35,272,384,28,11,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,696
McHenry,NUN 1,324,476,50,13,2,1,1,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,867
McHenry,NUN 2,297,279,21,7,3,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,608
McHenry,NUN 3,183,116,29,10,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,339
McHenry,NUN 4,273,291,34,7,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,605
McHenry,NUN 5,209,200,15,9,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,437
McHenry,NUN 6,241,432,43,8,2,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,727
McHenry,NUN 7,243,328,25,3,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,601
McHenry,NUN 8,142,266,15,10,1,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,435
McHenry,NUN 9,256,246,32,11,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,546
McHenry,NUN 10,264,333,30,5,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,635
McHenry,NUN 11,187,254,25,7,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,478
McHenry,NUN 12,312,414,26,7,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,760
McHenry,NUN 13,188,113,13,10,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,325
McHenry,NUN 14,333,401,33,11,5,0,0,0,,,0,,,,0,1,,0,,,,,,,,,,0,,,,,,,,,,784
McHenry,NUN 15,528,517,73,18,14,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1151
McHenry,NUN 16,149,227,19,3,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,398
McHenry,NUN 17,318,449,38,9,3,4,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,821
McHenry,NUN 18,245,246,38,6,7,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,542
McHenry,NUN 19,486,630,51,11,6,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1184
McHenry,NUN 20,248,407,27,3,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,685
McHenry,NUN 21,338,499,55,9,7,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,909
McHenry,NUN 22,377,455,56,17,4,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,909
McHenry,NUN 23,191,160,21,5,1,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,378
McHenry,NUN 24,290,387,46,14,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,740
McHenry,NUN 25,257,296,30,13,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,596
McHenry,NUN 26,280,260,32,7,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,579
McHenry,NUN 27,331,360,22,19,1,0,1,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,734
McHenry,NUN 28,205,194,24,7,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,430
McHenry,NUN 29,102,120,12,1,3,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,238
McHenry,RIC 1,377,606,53,22,2,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1060
McHenry,RIC 2,312,606,57,13,6,0,1,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,995
McHenry,RIC 3,142,196,26,5,0,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,369
McHenry,RIC 4,314,599,56,14,1,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,985
McHenry,RIL 1,499,850,57,15,4,1,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,1426
McHenry,SEN 1,347,427,29,15,4,2,0,0,,,0,,,,0,2,,0,,,,,,,,,,0,,,,,,,,,,826
McHenry,SEN 2,236,484,36,14,5,0,0,0,,,0,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,775
McLean,,,,,,260,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282
McLean,ALLIN 01,109,291,20,7,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429
McLean,ANCHOR 01,32,109,5,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
McLean,ARROWSMITH 01,71,131,20,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229
McLean,BELLFLOWER 01,46,215,9,2,5,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281
McLean,BLOOMINGTON 01,112,172,14,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301
McLean,BLOOMINGTON 02,409,595,68,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084
McLean,BLUE MOUND 01,67,132,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215
McLean,CHENEYS GROVE 01,80,326,30,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
McLean,CHENOA 01,136,330,35,8,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511
McLean,CHENOA 02,110,296,20,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
McLean,CROPSEY 01,16,74,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
McLean,DALE 01,214,448,40,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712
McLean,DANVERS 01,115,312,28,6,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
McLean,DANVERS 02,156,356,36,2,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557
McLean,DAWSON 01,87,219,23,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333
McLean,DOWNS 01,198,383,47,10,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645
McLean,DRY GROVE 01,311,596,55,12,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979
McLean,ELECTIONS OFFICE,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
McLean,EMPIRE 01,193,413,46,11,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668
McLean,EMPIRE 02,229,456,44,10,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742
McLean,EMPIRE 03,182,331,42,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559
McLean,FUNKS GROVE 01,48,113,9,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
McLean,GRIDLEY 01,101,284,26,5,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
McLean,GRIDLEY 02,89,376,35,4,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516
McLean,HUDSON 01,178,457,47,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691
McLean,HUDSON 02,264,449,38,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760
McLean,LAWNDALE 01,24,67,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
McLean,LEXINGTON 01,184,349,44,9,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593
McLean,LEXINGTON 02,166,395,37,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603
McLean,MARTIN 01,135,374,33,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551
McLean,MONEY CREEK 01,180,424,34,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648
